mortensen v. cnty. of sacramento, 368 f.3d 1082, 1090(9th cir. 2004)|.||||
mortera-cruz v. gonzales, 409 f.3d 246, 256(5th cir. 2005)|.||||
moses v. providence hosp. & med. centers, inc., 561 f.3d 573, 583(6th cir. 2009)|.||||
motorola, inc. v. united states, 436 f.3d 1357, 1365(fed. cir. 2006)|.||||
motorola, inc. v. united states, 509 f.3d 1368, 1371(fed. cir. 2007)|.||||
mouelle v. gonzales, 416 f.3d 923, 928(8th cir. 2005)|.||||
mount royal joint venture v. kempthorne, 477 f.3d 745, 754-55(d.c. cir. 2007)|.||||
ms. s. ex rel. g. v. vashon island sch. dist., 337 f.3d 1115, 1134(9th cir. 2003)|.||||
muniz v. sabol, 517 f.3d 29, 34(1st cir. 2008)|.||||
mylan labs., inc. v. thompson, 389 f.3d 1272, 1279(d.c. cir. 2004)|.||||
mylan labs., inc. v. thompson, 389 f.3d 1272, 1279(d.c. cir. 2004)|.||||
mylan pharm., inc. v. u.s. food and drug admin., 454 f.3d 270, 274(4th cir. 2006)|.||||
n-a-m v. holder, 587 f.3d 1052, 1055-56, 1058(10th cir. 2009)|.||||
n. am. freight car ass'n v. surface transp. bd., 529 f.3d 1166, 1170(d.c. cir. 2008)|.||||
n. am. freight car ass'n v. surface transp. bd., 529 f.3d 1166, 1170(d.c. cir. 2008)|.||||
n. carolina v. e.p.a., 531 f.3d 896, 919 on reh'g in part, 550 f.3d 1176(d.c. cir. 2008)|.||||
n. plains res. council, inc. v. surface transp. bd., 668 f.3d 1067, 1075(9th cir. 2011)|.||||
n. plains res. council, inc. v. surface transp. bd., 668 f.3d 1067, 1075(9th cir. 2011)|.||||
n.d. ex rel. parents acting as guardians ad litem v. hawaii dep't of educ., 600 f.3d 1104, 1115(9th cir. 2010)|.||||
n.l.r.b. v. oklahoma fixture co., 332 f.3d 1284, 1287(10th cir. 2003)|.||||
n.l.r.b. v. studio transp. drivers local 399, 525 f.3d 898, 902(9th cir. 2008)|.||||
naeem v. gonzales, 469 f.3d 33, 36(1st cir. 2006)|.||||
nai yuan jiang v. holder, 611 f.3d 1086(9th cir. 2010)|.||||
narragansett indian tribe v. warwick sewer auth., 334 f.3d 161, 166(1st cir. 2003)|.||||
nat'l ass'n of clean air agencies v. e.p.a., 489 f.3d 1221, 1228(d.c. cir. 2007)|.||||
nat'l ass'n of home builders v. san joaquin valley unified air pollution control dist., 627 f.3d 730, 735(9th cir. 2010)|.||||
nat'l ass'n of regulatory util. comm'rs v. f.e.r.c., 475 f.3d 1277, 1279(d.c. cir. 2007)|.||||
nat'l ass'n of state util. consumer advocates v. f.c.c., 457 f.3d 1238, 1253 opinion modified on denial of reh'g, 468 f.3d 1272(11th cir. 2006)|.||||
nat'l cable & telecommunications ass'n v. f.c.c., 567 f.3d 659, 663(d.c. cir. 2009)|.||||
nat'l city bank of in v. turnbaugh, 463 f.3d 325, 331(4th cir. 2006)|.||||
nat'l city bank of in v. turnbaugh, 463 f.3d 325, 331(4th cir. 2006)|.||||
nat'l cotton council of am. v. u.s. e.p.a., 553 f.3d 927, 936(6th cir. 2009)|.||||
nat'l cotton council of am. v. u.s. e.p.a., 553 f.3d 927, 936(6th cir. 2009)|.||||
nat'l elec. mfrs. ass'n v. u.s. dep't of energy, 654 f.3d 496, 505(4th cir. 2011)|.||||
nat'l fed'n of the blind v. f.t.c., 420 f.3d 331, 337(4th cir. 2005)|.||||
nat'l home equity mortgage ass'n v. office of thrift supervision, 373 f.3d 1355, 1359(d.c. cir. 2004)|.||||
nat'l mar. safety ass'n v. occupational safety & health admin., 649 f.3d 743, 751(d.c. cir. 2011)|.||||
nat'l mining ass'n v. kempthorne, 512 f.3d 702, 707(d.c. cir. 2008)|.||||
nat'l org. of veterans' advocates, inc. v. sec'y of veterans affairs, 314 f.3d 1373, 1380(fed. cir. 2003)|.||||
nat'l org. of veterans' advocates, inc. v. sec'y of veterans affairs, 314 f.3d 1373, 1380(fed. cir. 2003)|.||||
nat'l org. of veterans' advocates, inc. v. sec'y of veterans affairs, 330 f.3d 1345, 1349-50(fed. cir. 2003)|.||||
nat'l org. of veterans' advocates, inc. v. sec'y of veterans affairs, 476 f.3d 872, 876(fed. cir. 2007)|.||||
nat'l org. of veterans' advocates, inc. v. sec'y of veterans affairs, 669 f.3d 1340, 1347-48(fed. cir. 2012)|.||||
nat'l parks & conservation ass'n v. bureau of land mgmt., 606 f.3d 1058, 1069(9th cir. 2010)|.||||
nat'l pork producers council v. u.s. e.p.a., 635 f.3d 738, 751(5th cir. 2011)|.||||
nat'l pork producers council v. u.s. e.p.a., 635 f.3d 738, 751(5th cir. 2011)|.||||
nat'l pork producers council v. u.s. e.p.a., 635 f.3d 738, 751(5th cir. 2011)|.||||
nat'l sec. sys., inc. v. iola, 700 f.3d 65, 96(3d cir. 2012) cert. denied, 133 s. ct. 1812, 185 l. ed. 2d 814(u.s. 2013)|.||||
nat'l treasury employees union v. chertoff, 452 f.3d 839, 855-56(d.c. cir. 2006)|.||||
nat'l treasury employees union v. chertoff, 452 f.3d 839, 855-56(d.c. cir. 2006)|.||||
nat'l treasury employees union v. chertoff, 452 f.3d 839, 855-56(d.c. cir. 2006)|.||||
nat'l treasury employees union v. fed. labor relations auth., 392 f.3d 498, 500(d.c. cir. 2004)|.||||
nat'l treasury employees union v. fed. labor relations auth., 414 f.3d 50, 57(d.c. cir. 2005)|.||||
nathel v. c.i.r., 615 f.3d 83, 90, 93(2d cir. 2010)|.||||
national association of clean water agencies v. epa, 734 f.3d 1115|.||||
national association of clean water agencies v. epa, 734 f.3d 1115|.||||
national association of clean water agencies v. epa, 734 f.3d 1115|.||||
national association of manufacturers v. nlrb, 717 f.3d 947|.||||
national shooting sports foundation, inc. v. jones, 716 f.3d 200|.||||
natural gas co. v. f.e.r.c., 700 f.3d 11, 14(d.c. cir. 2012)|.||||
natural res. def. council v. abraham, 355 f.3d 179, 199(2d cir. 2004)|.||||
natural res. def. council v. e.p.a., 489 f.3d 1250, 1257-58(d.c. cir. 2007)|.||||
natural res. def. council v. e.p.a., 489 f.3d 1364, 1373(d.c. cir. 2007)|.||||
natural res. def. council v. e.p.a., 489 f.3d 1364, 1373(d.c. cir. 2007)|.||||
natural res. def. council v. e.p.a., 529 f.3d 1077, 1083(d.c. cir. 2008)|.||||
natural res. def. council v. e.p.a., 571 f.3d 1245, 1251(d.c. cir. 2009)|.||||
natural res. def. council v. e.p.a., 571 f.3d 1245, 1251(d.c. cir. 2009)|.||||
natural res. def. council v. e.p.a., 571 f.3d 1245, 1251(d.c. cir. 2009)|.||||
natural res. def. council v. e.p.a., 571 f.3d 1245, 1251(d.c. cir. 2009)|.||||
natural res. def. council v. e.p.a., 643 f.3d 311, 322(d.c. cir. 2011)|.||||
natural res. def. council v. e.p.a., 661 f.3d 662, 664(d.c. cir. 2011)|.||||
natural res. def. council v. e.p.a., 706 f.3d 428, 437(d.c. cir. 2013)|.||||
natural res. def. council v. u.s. e.p.a., 526 f.3d 591(9th cir. 2008)|.||||
natural res. def. council v. u.s. e.p.a., 542 f.3d 1235, 1250(9th cir. 2008)|.||||
nat’l ass’n of broadcasters v. f.c.c., 569 f.3d 416|.||||
ndayshimiye v. attorney gen. of u.s., 557 f.3d 124, 129(3d cir. 2009)|.||||
ndayshimiye v. attorney gen. of u.s., 557 f.3d 124, 129(3d cir. 2009)|.||||
ne. maryland waste disposal auth. v. e.p.a., 358 f.3d 936, 944(d.c. cir. 2004)|.||||
neang chea taing v. napolitano, 567 f.3d 19(1st cir. 2009)|.||||
nelson v. attorney gen. of u.s., 685 f.3d 318, 321(3d cir. 2012)|.||||
netcoalition v. s.e.c., 615 f.3d 525, 534(d.c. cir. 2010)|.||||
nethagani v. mukasey, 532 f.3d 150, 156(2d cir. 2008)|.||||
new edge network, inc. v. f.c.c., 461 f.3d 1105, 1112(9th cir. 2006)|.||||
new jersey v. e.p.a., 517 f.3d 574, 581(d.c. cir. 2008)|.||||
new york pub. interest research grp. v. whitman, 321 f.3d 316, 324(2d cir. 2003)|.||||
new york pub. interest research grp. v. whitman, 321 f.3d 316, 324(2d cir. 2003)|.||||
new york pub. interest research grp. v. whitman, 321 f.3d 316, 324(2d cir. 2003)|.||||
new york v. e.p.a., 443 f.3d 880, 886(d.c. cir. 2006)|.||||
new york v. u.s. e.p.a., 413 f.3d 3|.||||
new york v. u.s. e.p.a., 413 f.3d 3|.||||
new york v. u.s. e.p.a., 413 f.3d 3|.||||
newspaper ass'n of america v. postal regulatory com'n, 734 f.3d 1208|.||||
ngengwe v. mukasey, 543 f.3d 1029, 1033(8th cir. 2008)|.||||
niang v. gonzales, 422 f.3d 1187, 1196(10th cir. 2005)|.||||
nijjar v. holder, 689 f.3d 1077, 1083(9th cir. 2012)|.||||
nish v. rumsfeld, 348 f.3d 1263, 1270(10th cir. 2003)|.||||
nolan v. holmes, 334 f.3d 189, 198(2d cir. 2003)|.||||
noramco of delaware, inc. v. drug enforcement admin., 375 f.3d 1148, 1156(d.c. cir. 2004)|.||||
noramco of delaware, inc. v. drug enforcement admin., 375 f.3d 1148, 1156(d.c. cir. 2004)|.||||
norsk hydro canada, inc. v. united states, 472 f.3d 1347, 1361(fed. cir. 2006)|.||||
north dakota v. epa, 730 f.3d 750(8th cir. 2013)|.||||
northpoint tech., ltd. v. f.c.c., 412 f.3d 145, 152(d.c. cir. 2005)|.||||
northpoint tech., ltd. v. f.c.c., 414 f.3d 61, 69-70(d.c. cir. 2005)|.||||
northpoint tech., ltd. v. f.c.c., 414 f.3d 61, 69-70(d.c. cir. 2005)|.||||
northpoint tech., ltd. v. f.c.c., 414 f.3d 61, 69-70(d.c. cir. 2005)|.||||
northpoint tech., ltd. v. f.c.c., 414 f.3d 61, 69-70(d.c. cir. 2005)|.||||
nsk ltd. v. united states, 390 f.3d 1352, 1356(fed. cir. 2004)|.||||
nsk ltd. v. united states, 390 f.3d 1352, 1356(fed. cir. 2004)|.||||
nuclear energy inst., inc. v. envtl. prot. agency, 373 f.3d 1251, 1270(d.c. cir. 2004)|.||||
nuclear energy inst., inc. v. envtl. prot. agency, 373 f.3d 1251, 1270(d.c. cir. 2004)|.||||
nuclear energy inst., inc. v. envtl. prot. agency, 373 f.3d 1251, 1270(d.c. cir. 2004)|.||||
nuclear energy inst., inc. v. envtl. prot. agency, 373 f.3d 1251, 1270(d.c. cir. 2004)|.||||
nuclear energy inst., inc. v. envtl. prot. agency, 373 f.3d 1251, 1270(d.c. cir. 2004)|.||||
nucor corp. v. united states, 414 f.3d 1331(fed. cir. 2005)|.||||
nucor corp. v. united states, 601 f.3d 1291, 1295-96(fed. cir. 2010)|.||||
nunez v. holder, 594 f.3d 1124, 1129(9th cir. 2010)|.||||
nutraceutical corp. v. von eschenbach, 459 f.3d 1033, 1038(10th cir. 2006)|.||||
nutritional health alliance v. food & drug admin., 318 f.3d 92, 101-02(2d cir. 2003)|.||||
nw. ecosystem alliance v. u.s. fish & wildlife serv., 475 f.3d 1136, 1143(9th cir. 2007)|.||||
nw. envtl. advocates v. u.s. e.p.a., 537 f.3d 1006, 1020-22(9th cir. 2008)|.||||
nwozuzu v. holder, 726 f.3d 323|.||||
o'brien v. town of agawam, 350 f.3d 279(1st cir. 2003)|.||||
o'sullivan v. countrywide home loans, inc., 319 f.3d 732(5th cir. 2003)|.||||
ochoa-amaya v. gonzales, 479 f.3d 989, 993(9th cir. 2006)|.||||
office of communication, inc. of united church of christ v. federal communications commission, 327 f.3d 1222(d.c. cir. 2003)|.||||
ogunfuye v. holder, 610 f.3d 303, 305(5th cir. 2010)|.||||
ohio public interest research group, inc. v. whitman, 386 f.3d 792, 800(6th cir. 2004)|.||||
ohio valley envtl. coal. v. aracoma coal co., 556 f.3d 177, 212-214(4th cir. 2009)|.||||
ohio valley envtl. coal. v. bulen, 429 f.3d 493, 503(4th cir. 2005)|.||||
ohio valley envtl. coal. v. bulen, 429 f.3d 493, 503(4th cir. 2005)|.||||
ojo v. farmers grp., inc., 600 f.3d 1205, 1208(9th cir. 2010)|.||||
okeke v. gonzales, 407 f.3d 585, 590-91(3d cir. 2005)|.||||
oklahoma v. e.p.a., 723 f.3d 1201|.||||
olivas-motta v. holder, 746 f.3d 907(9th cir. 2013)|.||||
olson v. fed. mine safety and health review comm'n., 381 f.3d 1007, 1011-1012(10th cir. 2004)|.||||
oouch v. united states dep. of homeland sec., 633 f.3d 119, 121-22(2d cir. 2011)|.||||
oregon trollers ass'n v. gutierrez, 452 f.3d 1104, 1116(9th cir. 2006)|.||||
orellana-monson v. holder, 685 f.3d 511, 520(5th cir. 2012)|.||||
orichitch v. gonzales, 421 f.3d 595, 597(7th cir. 2005)|.||||
orquera v. ashcroft, 357 f.3d 413, 424(4th cir. 2003)|.||||
ortega-marroquin v. holder, 640 f.3d 814, 818(8th cir. 2011)|.||||
osthus v. whitesell corp., 639 f.3d 841, 846(8th cir. 2011)|.||||
oteze fowlkes v. adamec, 432 f.3d 90, 94(2d cir. 2005)|.||||
othi v. holder, 734 f.3d 259(4th cir. 2013)|.||||
owner-operator indep. drivers assoc., inc. v. united van lines, llc, 556 f.3d 690, 696(8th cir. 2009).|.||||
pacific coast federation of fishermen's associations v. blank, 693 f.3d 1084|.||||
pacific indem. co. v. atlas van lines, inc., 642 f.3d 702|.||||
pacific indem. co. v. atlas van lines, inc., 642 f.3d 702|.||||
pacific merchant shipping ass'n v. goldstene, 517 f.3d 1108|.||||
padilla-caldera v. holder, 637 f.3d 1140(10th cir. 2011)|.||||
papazoglou v. holder, 725 f.3d 790(7th cir. 2013)|.||||
paralyzed veterans of america v. secretary of veterans affairs, 345 f.3d 1334(fed. cir. 2003)|.||||
paralyzed veterans of america v. secretary of veterans affairs, 345 f.3d 1334(fed. cir. 2003)|.||||
paralyzed veterans of america v. secretary of veterans affairs, 345 f.3d 1334(fed. cir. 2003)|.||||
paralyzed veterans of america v. secretary of veterans affairs, 345 f.3d 1334(fed. cir. 2003)|.||||
pareja v. attorney general of u.s., 615 f.3d 180(3d cir. 2010)|.||||
paripovic v. gonzales, 418 f.3d 240|.||||
parlak v. holder, 578 f.3d 457|.||||
parrilla v. gonzales, 414 f.3d 1038|.||||
patel v. attorney general of u.s., 599 f.3d 295(3d cir. 2010)|.||||
patel v. napolitano, 706 f.3d 370(4th cir. 2013)|.||||
patterson v. department of interior, 424 f.3d 1151(fed. cir. 2005)|.||||
pattison sand co., llc v. fed. mine safety & health review comm'n, 688 f.3d 507, 512(8th cir. 2012)|.||||
pdk labs. inc. v. u.s. drug enforcement admin., 438 f.3d 1184, 1191(d.c. cir. 2006)|.||||
pennsylvania, dep't of envtl. prot. v. e.p.a., 429 f.3d 1125, 1130(d.c. cir. 2005)|.||||
pennsylvania, dep't of pub. welfare v. u.s. dep't of health & human servs., 647 f.3d 506, 512(3d cir. 2011)|.||||
pension ben. guar. corp. v. wilson n. jones mem'l hosp., 374 f.3d 362(5th cir. 2004).|.||||
perez pimentel v. mukasey, 530 f.3d 321, 324(5th cir. 2008)|.||||
perez suriel de batista v. gonzales, 494 f.3d 67, 69(2d cir. 2007)|.||||
perez-enriquez v. gonzales, 463 f.3d 1007, 1012(9th cir. 2006)|.||||
perez-olivo v. chavez, 394 f.3d 45, 47(1st cir. 2005)|.||||
perfectly fresh farms, inc. v. u.s. dep't of agric., 692 f.3d 960, 967(9th cir. 2012)|.||||
performance coal co. v. fed. mine & health review comm'n, 642 f.3d 234, 239(d.c. cir. 2011)|.||||
peters v. ashcroft, 383 f.3d 302, 306(5th cir. 2004)|.||||
peters v. jenney, 327 f.3d 307, 318-19(4th cir. 2003)|.||||
petersen v. astrue, 633 f.3d 633, 636(8th cir. 2011)|.||||
petit v. u.s. dep't of educ., 675 f.3d 769, 791(d.c. cir. 2012)|.||||
pharm. research & mfrs. am. v. thompson, 362 f.3d 817, 821(d.c. cir. 2004)|.||||
pharm. research & mfrs. am. v. thompson, 362 f.3d 817, 821(d.c. cir. 2004)|.||||
philip morris usa v. vilsack, 736 f.3d 284|.||||
phillip c. ex rel. a.c. v. jefferson cnty. bd. of educ., 701 f.3d 691, 695(11th cir. 2012) cert. denied, 134 s. ct. 64, 187 l. ed. 2d 27(u.s. 2013)|.||||
piedmont envtl. council v. f.e.r.c., 558 f.3d 304, 313(4th cir. 2009)|.||||
pierre v. attorney gen. of u.s., 528 f.3d 180, 184(3d cir. 2008)|.||||
pina v. mukasey, 542 f.3d 5, 12(1st cir. 2008)|.||||
pinho v. gonzales, 432 f.3d 193, 207(3d cir. 2005)|.||||
polkey v. transtecs corp., 404 f.3d 1264, 1268(11th cir. 2005)|.||||
ponta-garcia v. attorney gen. of u.s., 557 f.3d 158, 161(3d cir. 2009)|.||||
popescu-mateffy v. holder, 678 f.3d 612, 615(8th cir. 2012)|.||||
port of seattle, wash. v. f.e.r.c., 499 f.3d 1016, 1026(9th cir. 2007)|.||||
portland gen. elec. co. v. bonneville power admin., 501 f.3d 1009, 1036(9th cir. 2007)|.||||
poveda v. u.s. atty. gen., 692 f.3d 1168, 1176(11th cir. 2012)|.||||
pres. coal. of erie cnty. v. fed. transit admin., 356 f.3d 444, 455(2d cir. 2004)|.||||
preservation coalition of erie county v. federal transit admin., 356 f.3d 444|.||||
prestol espinal v. attorney general of u.s., 653 f.3d 213|.||||
prieto-romero v. clark, 534 f.3d 1053|.||||
prime time intern. co. v. vilsack, 599 f.3d 678|.||||
program suppliers v. librarian of congress, 409 f.3d 395|.||||
prometheus radio project v. f.c.c., 373 f.3d 372, 393(3d cir. 2004)|.||||
prometheus radio project v. f.c.c., 373 f.3d 372, 393(3d cir. 2004)|.||||
prot. & advocacy for persons with disabilities, conn. v. mental health & addiction servs., 448 f.3d 119, 128(2d cir. 2006)|.||||
providence yakima med. ctr. v. sebelius, 611 f.3d 1181, 1190(9th cir. 2010)|.||||
prudencio v. holder, 669 f.3d 472, 480(4th cir. 2012)|.||||
prus v. holder, 660 f.3d 144|.||||
ps chez sidney, l.l.c. v. u.s. intern. trade com'n, 684 f.3d 1374|.||||
psc vsmpo-avisma corp. v. u.s., 688 f.3d 751(fed. cir. 2012)|.||||
public citizen health research group v. u.s. dept. of labor, 557 f.3d 165|.||||
public citizen, inc. v. mineta, 340 f.3d 39|.||||
public citizen, inc. v. national highway traffic safety admin., 374 f.3d 1251|.||||
public citizen, inc. v. u.s. e.p.a., 343 f.3d 449|.||||
public service co. of colorado v. f.c.c., 328 f.3d 675|.||||
putnam family partnership v. city of yucalpa, cal. 673 f.3d 920|.||||
quantum entertainment ltd v. us dept. of the interior, 714 f.3d 1338(d.c. cir. 2013)|.||||
quinchia v. u.s. atty. gen., 552 f.3d 1255, 1258(11th cir. 2008)|.||||
qwest commc'ns int'l, inc. v. f.c.c., 398 f.3d 1222, 1229-30(10th cir. 2005)|.||||
qwest commc'ns int'l, inc. v. f.c.c., 398 f.3d 1222, 1229-30(10th cir. 2005)|.||||
qwest corp. v. f.c.c., 482 f.3d 471, 477(d.c. cir. 2007)|.||||
qwest corp. v. f.c.c., 689 f.3d 1214, 1224(10th cir. 2012)|.||||
r.r. ex rel. r. v. fairfax cnty. sch. bd., 338 f.3d 325, 331(4th cir. 2003)|.||||
ramirez v. holder, 609 f.3d 331, 334(4th cir. 2010)|.||||
ramirez-canales v. mukasey, 517 f.3d 904, 908-09(6th cir. 2008)|.||||
ramirez-peyro v. holder, 574 f.3d 893, 900(8th cir. 2009)|.||||
ramirez-zavala v. ashcroft, 336 f.3d 872, 875-76(9th cir. 2003)|.||||
ramos-lopez v. holder, 563 f.3d 855, 858-59(9th cir. 2009)|.||||
ranbaxy labs. ltd. v. leavitt, 469 f.3d 120, 124(d.c. cir. 2006)|.||||
ranger cellular v. f.c.c., 333 f.3d 255, 258(d.c. cir. 2003)|.||||
renee v. duncan, 686 f.3d 1002(9th cir. 2012)|.||||
renteria-ledesma v. holder, 615 f.3d 903, 905(8th cir. 2010)|.||||
renteria-morales v. mukasey, 551 f.3d 1076(9th cir. 2008)|.||||
resendiz-alcaraz v. u.s. atty. gen., 383 f.3d 1262, 1268(11th cir. 2004)|.||||
resident councils of washington v. leavitt, 500 f.3d 1025, 1030(9th cir. 2007)|.||||
restrepo v. attorney gen. of u.s., 617 f.3d 787, 792(3d cir. 2010)|.||||
reynoso-lopez v. ashcroft, 369 f.3d 275, 281(3d cir. 2004)|.||||
rhinelander paper co. v. f.e.r.c., 405 f.3d 1, 6(d.c. cir. 2005)|.||||
ri kai lin v. bureau of citizenship & immigration servs., 514 f.3d 251, 254(2d cir. 2008)|.||||
riffin v. surface transb. bd., 733 f.3d 340(d.c. cir. 2013)|.||||
rivera barrientos v. holder, 658 f.3d 1222, 1226-27(10th cir. 2011) as corrected on denial of reh'g en banc sub nom. rivera-barrientos v. holder, 666 f.3d 641(10th cir. 2012)|.||||
rivera v. peri & sons farms, inc., 735 f.3d 892|.||||
riverkeeper, inc. v. u.s. e.p.a., 358 f.3d 174, 184(2d cir. 2004)|.||||
riverkeeper, inc. v. u.s. e.p.a., 358 f.3d 174, 195(2d cir. 2004)|.||||
riverkeeper, inc. v. u.s. e.p.a., 358 f.3d 174, 196(2d cir. 2004)|.||||
riverkeeper, inc. v. u.s. e.p.a., 358 f.3d 174, 196(2d cir. 2004)|.||||
riverkeeper, inc. v. u.s. e.p.a., 358 f.3d 174, 196(2d cir. 2004)|.||||
riverkeeper, inc. v. u.s. e.p.a., 358 f.3d 174, 196(2d cir. 2004)|.||||
riverkeeper, inc. v. u.s. e.p.a., 475 f.3d 83, 110(2d cir. 2007) rev'd and remanded sub nom. entergy corp. v. riverkeeper, inc., 556 u.s. 208, 129 s. ct. 1498, 173 l. ed. 2d 369(2009)|.||||
riverkeeper, inc. v. u.s. e.p.a., 475 f.3d 83, 115(2d cir. 2007) rev'd and remanded sub nom. entergy corp. v. riverkeeper, inc., 556 u.s. 208, 129 s. ct. 1498, 173 l. ed. 2d 369(2009)|.||||
riverkeeper, inc. v. u.s. e.p.a., 475 f.3d 83, 123(2d cir. 2007) rev'd and remanded sub nom. entergy corp. v. riverkeeper, inc., 556 u.s. 208, 129 s. ct. 1498, 173 l. ed. 2d 369(2009)|.||||
robinson v. napolitano, 554 f.3d 358, 364(3d cir. 2009)|.||||
robinson v. united states, 335 f.3d 1365, 1372(fed. cir. 2003)|.||||
robles-urrea v. holder, egas ,678 f.3d 702|.||||
rodriguez v. smith, 541 f.3d 1180, 1184(9th cir. 2008)|.||||
rojas-perez v. holder, 699 f.3d 74, 77(1st cir. 2012) cert. denied, 134 s. ct. 1274(u.s. 2014)|.||||
rolland v. romney, 318 f.3d 42, 51(1st cir. 2003)|.||||
rolland v. romney, 318 f.3d 42, 51(1st cir. 2003)|.||||
romanishyn v. attorney gen. of u.s., 455 f.3d 175, 181(3d cir. 2006)|.||||
romero-rodriguez v. gonzales, 488 f.3d 672, 677(5th cir. 2007)|.||||
rosas-castaneda v. holder, 655 f.3d 875, 877(9th cir. 2011) overruled by young v. holder, 697 f.3d 976(9th cir. 2012)|.||||
rosillo-puga v. holder, 580 f.3d 1147, 1156-57(10th cir. 2009) overruled by contreras-bocanegra v. holder, 678 f.3d 811(10th cir. 2012)|.||||
roth ex rel. beacon power corp. v. perseus l.l.c., 522 f.3d 242, 247-48(2d cir. 2008)|.||||
rotimi v. holder, 577 f.3d 133, 138(2d cir. 2009)|.||||
rucker v. lee holding co., 471 f.3d 6, 10(1st cir. 2006)|.||||
ruiz-almanzar v. ridge, 485 f.3d 193, 197(2d cir. 2007)|.||||
ruiz-diaz v. united states, 618 f.3d 1055, 1057-58(9th cir. 2010)|.||||
rumierz v. gonzales, 456 f.3d 31, 36-37(1st cir. 2006)|.||||
rural cellular ass'n v. f.c.c., 588 f.3d 1095, 1101-02(d.c. cir. 2009)|.||||
rural cellular ass'n v. f.c.c., 685 f.3d 1083, 1090(d.c. cir. 2012)|.||||
russell v. n. broward hosp., 346 f.3d 1335, 1345(11th cir. 2003)|.||||
s. carolina med. ass'n v. thompson, 327 f.3d 346, 354(4th cir. 2003)|.||||
s. coast air quality mgmt. dist. v. e.p.a., 472 f.3d 882, 886(d.c. cir. 2006) decision clarified on denial of reh'g, 489 f.3d 1245(d.c. cir. 2007)|.||||
s. coast air quality mgmt. dist. v. e.p.a., 472 f.3d 882, 886(d.c. cir. 2006) decision clarified on denial of reh'g, 489 f.3d 1245(d.c. cir. 2007)|.||||
s. coast air quality mgmt. dist. v. e.p.a., 472 f.3d 882, 886(d.c. cir. 2006) decision clarified on denial of reh'g, 489 f.3d 1245(d.c. cir. 2007)|.||||
s. coast air quality mgmt. dist. v. e.p.a., 472 f.3d 882, 886(d.c. cir. 2006) decision clarified on denial of reh'g, 489 f.3d 1245(d.c. cir. 2007)|.||||
s. coast air quality mgmt. dist. v. e.p.a., 554 f.3d 1076, 1079(d.c. cir. 2009)|.||||
s.d. ex rel. dickson v. hood, 391 f.3d 581, 594(5th cir. 2004)|.||||
saberi v. commodity futures trading comm'n, 488 f.3d 1207, 1214(9th cir. 2007)|.||||
sabre, inc. v. dep't of transp., 429 f.3d 1113, 1125(d.c. cir. 2005)|.||||
sacco v. dep't of justice, 317 f.3d 1384, 1386(fed. cir. 2003)|.||||
sacramento mun. util. dist. v. f.e.r.c., 616 f.3d 520, 536(d.c. cir. 2010)|.||||
safe food & fertilizer v. e.p.a., 350 f.3d 1263, 1268(d.c. cir. 2003) on reh'g in part, 365 f.3d 46(d.c. cir. 2004)|.||||
saha thai steel pipe(pub.) co. ltd. v. united states, 635 f.3d 1335, 1342(fed. cir. 2011)|.||||
sahaviriya steel indus. pub. co. ltd. v. united states, 649 f.3d 1371, 1378(fed. cir. 2011)|.||||
saintha v. mukasey, 516 f.3d 243, 253(4th cir. 2008)|.||||
salazar-regino v. trominski, 415 f.3d 436, 447-48(5th cir. 2005) cert. granted, judgment vacated sub nom. salazar-regino v. moore, 549 u.s. 1093, 127 s. ct. 827, 166 l. ed. 2d 660(2006)|.||||
saleh v. gonzalez, 495 f.3d 17, 25(2nd cir. 2007)|.||||
salman ranch, ltd. v. c.i.r., 647 f.3d 929, 940(10th cir. 2011) cert. granted, judgment vacated, 132 s. ct. 2100, 182 l. ed. 2d 865(u.s. 2012)|.||||
san francisco baykeeper v. cargill salt div., 481 f.3d 700, 706(9th cir. 2007)|.||||
san manuel indian bingo & casino v. n.l.r.b., 475 f.3d 1306(d.c. cir. 2007)|.||||
sanchez v. holder, 560 f.3d 1028(9th cir. 2009)|.||||
santa fe snyder corp. v. norton, 385 f.3d 884, 893(5th cir. 2004)|.||||
santana v. holder, 731 f.3d 50(1st cir. 2013)|.||||
santos-reyes v. attorney gen. of u.s., 660 f.3d 196, 199(3d cir. 2011)|.||||
sarmiento v. holder, 680 f.3d 799(7th cir. 2012)|.||||
sash v. zenk, 428 f.3d 132, 133(2d cir. 2005) as amended on denial of reh'g, 439 f.3d 61(2d cir. 2006)|.||||
satterfield v. simon & schuster, inc., 569 f.3d 946(9th cir. 2009)|.||||
saysana v. gillen, 590 f.3d 7, 18(1st cir. 2009)|.||||
schafer v. astrue, 641 f.3d 49, 51(4th cir. 2011)|.||||
scheerer v. u.s. atty. gen., 445 f.3d 1311, 1322(11th cir. 2006)|.||||
scheerer v. u.s. atty. gen., 513 f.3d 1244, 1251-52(11th cir. 2008)|.||||
schneider v. chertoff, 450 f.3d 944(9th cir. 2006)|.||||
schneider v. chertoff, 450 f.3d 944(9th cir. 2006)|.||||
schneider v. chertoff, 450 f.3d 944(9th cir. 2006)|.||||
schneider v. chertoff, 450 f.3d 944(9th cir. 2006)|.||||
schneider v. feinberg, 345 f.3d 135(2d cir. 2003)|.||||
schneider v. feinberg, 345 f.3d 135(2d cir. 2003)|.||||
